"metadata_id","Date","Year","Month","Vessel","Functional_Unit","Fishing_Grounds","Survey_Code","Haul","Sample_Type","Sex","CLmm","NepCount","PredWt_Kg","fldShotLatDecimalDegrees","fldShotLonDecimalDegrees","fldHaulLatDecimalDegrees","fldHaulLonDecimalDegrees","Gear_Type","TowDurationMin","AreaKmSq"
"TOUGHBOOK133_15112005",2005-11-15,2005,11,"Celtic Explorer",17,"aran","IGFS2005",100,"Catch","Male",43,1,0.0576619199259325,52.914,-10.408,52.895,-10.448,"Groundgear_A",30,0.410715680408271
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Female",14,1,0.0011339839862796,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Female",22,2,0.0117706267767218,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Female",23,1,0.00652078373508445,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Female",25,2,0.0175491847968189,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Female",26,1,0.0105991528567102,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Female",30,1,0.0157956242175852,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Female",32,2,0.042830306983435,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Female",35,1,0.0291687989865166,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Female",41,1,0.0488229189071121,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",23,1,0.00697717636131454,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",24,2,0.0152983377030089,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",25,2,0.0174897773257276,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",26,4,0.0396877451103829,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",27,1,0.0117648542974919,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",28,2,0.0257329453382774,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",29,2,0.0293007769985629,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",30,3,0.0491057316054614,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",31,4,0.0750035036325828,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",32,1,0.0209160360870742,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",33,1,0.0245775814320415,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",34,2,0.0508968595041687,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",35,4,0.11400639057087,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",36,1,0.0311303979074487,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",37,2,0.067881044362631,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK134_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"E Stanton","IGFS2005",119,"Catch","Male",38,1,0.0390670954612698,56.327,-8.034,56.33,-7.986,"Groundgear_D",30,0.382480683761231
"TOUGHBOOK135_20112005",2005-11-20,2005,11,"Celtic Explorer",12,NA,"IGFS2005",120,"Catch","Female",20,1,0.00484397486475072,56.205,-7.765,56.186,-7.799,"Groundgear_D",30,0.334697814075053
"TOUGHBOOK135_20112005",2005-11-20,2005,11,"Celtic Explorer",12,NA,"IGFS2005",120,"Catch","Female",21,1,0.00591875404775582,56.205,-7.765,56.186,-7.799,"Groundgear_D",30,0.334697814075053
"TOUGHBOOK135_20112005",2005-11-20,2005,11,"Celtic Explorer",12,NA,"IGFS2005",120,"Catch","Male",28,2,0.0278473697374623,56.205,-7.765,56.186,-7.799,"Groundgear_D",30,0.334697814075053
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",33,2,0.0486456139861007,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",35,1,0.0281371047108903,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",36,1,0.0319905382274382,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",37,1,0.0340205079063694,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",39,1,0.0423865399544516,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",40,3,0.135931878380789,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",41,1,0.0490333813891913,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",42,1,0.0557940854131656,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",43,1,0.0591965528008229,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",44,2,0.130096532463728,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK136_20112005",2005-11-20,2005,11,"Celtic Explorer",99,"S Stanton","IGFS2005",122,"Catch","Male",47,1,0.0822704013520306,55.919,-7.947,55.939,-7.986,"Groundgear_D",30,0.409414945796388
"TOUGHBOOK137_20112005",2005-11-20,2005,11,"Celtic Explorer",99,NA,"IGFS2005",123,"Catch","Male",33,1,0.0243218484927626,56.007,-8.201,56.027,-8.162,"Groundgear_D",30,0.369339726208741
"TOUGHBOOK137_20112005",2005-11-20,2005,11,"Celtic Explorer",99,NA,"IGFS2005",123,"Catch","Male",36,1,0.0325524181992338,56.007,-8.201,56.027,-8.162,"Groundgear_D",30,0.369339726208741
"TOUGHBOOK137_20112005",2005-11-20,2005,11,"Celtic Explorer",99,NA,"IGFS2005",123,"Catch","Male",38,1,0.0377931765766208,56.007,-8.201,56.027,-8.162,"Groundgear_D",30,0.369339726208741
"TOUGHBOOK137_20112005",2005-11-20,2005,11,"Celtic Explorer",99,NA,"IGFS2005",123,"Catch","Male",39,1,0.0426147956834641,56.007,-8.201,56.027,-8.162,"Groundgear_D",30,0.369339726208741
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",21,1,0.00552721346230933,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",22,2,0.0122671164287711,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",23,3,0.0218343145117479,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",24,1,0.0079108223311397,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",25,3,0.0273528273049233,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",27,1,0.0110973774061861,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",28,3,0.0374818302830663,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",29,1,0.0137755777727264,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",30,2,0.0307362725249265,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",31,1,0.0171601218839355,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",32,1,0.0191240551952784,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",33,4,0.0801494718845286,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",35,1,0.0242273639319671,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Female",37,3,0.0846691068875978,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",20,1,0.00508318048269103,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",21,1,0.00614140995152612,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",22,4,0.0280675312688216,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",23,8,0.0631441820768677,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",24,5,0.044483783302828,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",25,10,0.0980818288857536,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",26,11,0.125391332047373,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",27,8,0.103511620957539,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",28,14,0.205588064116787,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",29,17,0.274995962781372,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",30,15,0.269733209590301,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",31,27,0.535999469420207,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",32,24,0.530285022538387,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",33,13,0.315823601489865,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",34,21,0.559091871881341,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",35,15,0.44444780084816,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",36,14,0.452841859655853,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",37,5,0.174800973560255,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",38,12,0.46220012467537,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",39,5,0.208472569019363,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",40,5,0.222366605680148,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",41,3,0.145502363170338,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",42,4,0.206705339457764,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",43,1,0.0564484159242724,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK139_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",129,"Catch","Male",45,1,0.0672585632039964,56.401,-6.77,56.374,-6.794,"Groundgear_D",30,0.368723093085669
"TOUGHBOOK138_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",130,"Catch","Female",30,2,0.0310963307763482,56.22,-7.244,56.213,-7.295,"Groundgear_D",30,0.348691705577329
"TOUGHBOOK138_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",130,"Catch","Female",32,1,0.0179940268241863,56.22,-7.244,56.213,-7.295,"Groundgear_D",30,0.348691705577329
"TOUGHBOOK138_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",130,"Catch","Male",21,1,0.00561209092418374,56.22,-7.244,56.213,-7.295,"Groundgear_D",30,0.348691705577329
"TOUGHBOOK138_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",130,"Catch","Male",25,1,0.0105171057849668,56.22,-7.244,56.213,-7.295,"Groundgear_D",30,0.348691705577329
"TOUGHBOOK138_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",130,"Catch","Male",29,1,0.0157545445092424,56.22,-7.244,56.213,-7.295,"Groundgear_D",30,0.348691705577329
"TOUGHBOOK138_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",130,"Catch","Male",30,1,0.0188399093037688,56.22,-7.244,56.213,-7.295,"Groundgear_D",30,0.348691705577329
"TOUGHBOOK138_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",130,"Catch","Male",36,1,0.0328606446863996,56.22,-7.244,56.213,-7.295,"Groundgear_D",30,0.348691705577329
"TOUGHBOOK138_22112005",2005-11-22,2005,11,"Celtic Explorer",12,NA,"IGFS2005",130,"Catch","Male",42,1,0.0519400680521108,56.22,-7.244,56.213,-7.295,"Groundgear_D",30,0.348691705577329
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",14,1,0.00117391860276833,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",19,1,0.00328981834156675,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",21,3,0.0138331607895625,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",22,2,0.0107577081871916,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",23,1,0.00703971468460699,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",25,3,0.0261311323161422,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",26,4,0.0422746548681498,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",27,1,0.0113321731563752,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",28,1,0.0123966547593566,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Female",31,1,0.018403562959794,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",22,1,0.00582659959155109,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",23,1,0.00630565098971289,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",25,1,0.00893477304059385,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",26,2,0.0202545462269451,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",27,8,0.0939120213363791,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",28,13,0.17216820343106,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",29,20,0.297793938682403,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",30,19,0.322216533474712,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",31,24,0.449446935523453,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",32,21,0.43712229038245,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",33,24,0.564156294971453,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",34,21,0.541047225000602,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",35,21,0.595976060730726,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",36,18,0.566551429903127,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",37,14,0.492428022280212,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",38,11,0.418637625176212,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",39,7,0.296736320167004,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",40,1,0.0468761607718426,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",41,1,0.0488229189071121,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",42,1,0.0535155014235735,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",43,1,0.0566311690224617,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
"TOUGHBOOK141_27112005",2005-11-27,2005,11,"Celtic Explorer",99,NA,"IGFS2005",142,"Catch","Male",44,3,0.189157919280741,54.584,-8.933,54.595,-8.878,"Groundgear_D",30,0.436213340287579
